"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-102.97","49.22","ESTEVAN A","4012400","1944-01","1944","01","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1944-02","1944","02","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1944-03","1944","03","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1944-04","1944","04","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1944-05","1944","05","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1944-06","1944","06","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1944-07","1944","07","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1944-08","1944","08","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1944-09","1944","09","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1944-10","1944","10","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1944-11","1944","11","","M","","M","","M","","M","","M","0.0","T","","M","","M","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1944-12","1944","12","-4.7","","-15.3","","-10.0","","7.2","","-28.9","","0.3","","1.0","","1.3","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1945-01","1945","01","-6.6","","-16.9","","-11.8","","5.0","","-31.7","","0.0","T","12.4","","12.4","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1945-02","1945","02","-4.3","","-16.9","","-10.6","","6.7","","-30.6","S","1.3","","11.4","","12.7","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1945-03","1945","03","5.9","","-6.8","","-0.5","","21.1","","-31.1","","26.7","","6.1","","32.8","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1945-04","1945","04","7.8","","-4.1","","1.9","","19.4","","-11.1","","2.3","","8.4","","10.7","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1945-05","1945","05","15.8","","0.8","","8.3","","27.8","","-10.0","S","26.2","","0.0","T","26.2","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1945-06","1945","06","20.1","","7.8","","14.0","","37.2","","1.1","","100.6","","0.0","","100.6","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1945-07","1945","07","27.1","","12.4","","19.8","","37.2","","6.1","","74.7","","0.0","","74.7","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1945-08","1945","08","26.8","","11.3","","19.1","","37.2","","3.3","","45.2","","0.0","","45.2","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1945-09","1945","09","17.7","","4.2","","11.0","","37.8","","-6.7","S","25.9","","4.8","","30.7","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1945-10","1945","10","14.1","","-0.2","","7.0","","27.8","","-9.4","","35.6","","2.8","","38.4","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1945-11","1945","11","-3.5","","-12.3","","-7.9","","10.6","","-25.6","S","1.3","","26.9","","28.2","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1945-12","1945","12","-10.7","","-19.1","","-14.9","","6.7","","-31.7","","0.0","T","16.5","","16.5","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1946-01","1946","01","-7.5","","-17.5","","-12.5","","3.3","","-28.9","","0.0","T","14.2","","14.2","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1946-02","1946","02","-7.2","","-18.6","","-12.9","","4.4","","-33.3","","1.0","","17.8","","18.8","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1946-03","1946","03","4.8","","-5.6","","-0.4","","25.6","","-18.9","","2.3","","10.2","","12.4","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1946-04","1946","04","16.4","","0.6","","8.5","","30.0","","-7.2","","10.2","","0.0","T","10.2","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1946-05","1946","05","16.7","","2.6","","9.7","","30.0","","-8.3","","36.3","","2.3","","38.6","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1946-06","1946","06","23.4","","8.8","","16.1","","32.8","","1.1","","68.6","","0.0","","68.6","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1946-07","1946","07","28.7","","13.7","","21.2","","37.2","S","4.4","","72.4","","0.0","","72.4","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1946-08","1946","08","25.5","","10.4","","18.0","","38.3","","2.2","","59.7","","0.0","","59.7","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1946-09","1946","09","20.1","","6.3","","13.2","","36.1","","-1.1","","31.0","","0.0","","31.0","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1946-10","1946","10","9.1","","-1.4","","3.9","","30.6","","-9.4","","5.8","","41.9","","47.8","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1946-11","1946","11","-0.7","","-11.6","","-6.2","","15.6","","-28.3","","0.0","T","24.1","","24.1","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1946-12","1946","12","-7.2","","-17.9","","-12.6","","4.4","","-34.4","","6.9","","13.7","","20.6","","","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1947-01","1947","01","-6.4","","-16.9","","-11.7","","4.4","","-33.3","","1.0","","13.7","","14.7","","33","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1947-02","1947","02","-10.9","","-21.6","","-16.3","","3.9","","-37.2","","0.0","T","4.6","","4.6","","30","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1947-03","1947","03","-3.6","","-12.9","","-8.3","","5.0","S","-26.1","","0.0","T","9.7","","9.7","","0","T","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1947-04","1947","04","10.6","","-1.3","","4.7","","28.9","","-11.7","","8.4","","14.0","","22.4","","0","T","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1947-05","1947","05","16.8","","2.2","","9.5","","27.2","","-8.9","","22.1","","0.0","","22.1","","","M","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1947-06","1947","06","20.2","","9.2","","14.7","","27.8","S","1.7","","152.1","","0.0","","152.1","","","M","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1947-07","1947","07","29.9","","14.1","","22.0","","37.2","","6.1","","15.7","","0.0","","15.7","","","M","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1947-08","1947","08","26.7","","13.4","","20.1","","38.3","S","3.9","","88.4","","0.0","","88.4","","","M","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1947-09","1947","09","18.3","","5.4","","11.9","","30.6","S","-6.7","","36.8","","0.0","","36.8","","","M","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1947-10","1947","10","16.3","","2.5","","9.4","","26.7","","-6.7","","4.1","","4.8","","8.9","","","M","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1947-11","1947","11","-1.8","","-11.3","","-6.6","","15.6","","-22.2","S","15.0","","26.9","","41.9","","13","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1947-12","1947","12","-5.3","","-16.2","","-10.8","","3.9","","-31.1","","1.8","","21.3","","23.1","","","M","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1948-01","1948","01","-7.1","","-17.4","","-12.3","","3.3","S","-31.7","","0.0","T","13.5","","13.5","","30","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1948-02","1948","02","-12.6","","-20.1","","-16.4","","0.0","","-30.6","","0.0","","36.1","","36.1","","51","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1948-03","1948","03","-5.5","","-15.8","","-10.7","","6.1","","-36.7","","0.0","","4.6","","4.6","","46","","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1948-04","1948","04","4.6","","-5.1","","-0.3","","20.0","","-22.2","","21.8","","16.3","","38.1","","","M","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1948-05","1948","05","19.6","","5.6","","12.6","","33.3","","-2.2","","35.6","","0.0","","35.6","","","M","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1948-06","1948","06","23.2","","9.8","","16.5","","33.9","","2.2","","46.7","","0.0","","46.7","","","M","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1948-07","1948","07","25.9","","13.1","","19.5","","34.4","","8.3","","126.2","","0.0","","126.2","","","M","","","",""
"-102.97","49.22","ESTEVAN A","4012400","1948-08","1948","08","26.2","","11.9","","19.1","","33.9","","6.7","S","27.2","","0.0","","27.2","","","M","","","",""
